id,x_e_out [-]
16035,-0.049575167
16037,0.038004333
16040,0.024553
16045,-0.067238
16048,-0.153149
16052,0.0180465
16053,-0.1641276
16056,0.117141
16058,-0.078739933
16060,0.061845867
16061,-0.117201433
16066,0.003619
16068,-0.059205
16069,-0.124485543
16071,-0.023102
16074,0.0456
16075,-0.019524
16079,-0.065724
16085,0.011432
16087,-0.040968
16098,-0.1572646
16099,0.094858
16102,-0.0231118
16109,-0.113837
16111,-0.025017
16112,0.096047506
16114,0.057924
16118,-0.195768
16119,-0.123473
16121,0.114573
16130,0.087010407
16138,-0.053272
16139,-0.027132
16140,-0.008067633
16141,0.0359545
16144,-0.07341735
16146,-0.012316967
16147,-0.070579167
16149,-0.0997845
16151,0.065074
16153,0.025461
16154,0.099996
16155,-0.018053133
16162,0.024096
16168,-0.018041
16170,0.034401
16173,0.062331
16175,-0.005281586
16176,0.030824017
16179,0.116625571
16181,-0.102234
16183,0.065089
16184,-0.116711667
16185,-0.082476088
16190,-0.078164583
16193,0.0649012
16197,0.029172
16199,0.054803
16202,0.145845
16203,-0.153111583
16209,-0.120491467
16214,-0.13429
16217,-0.096061
16218,-0.086789
16220,-0.259161867
16221,-0.07056
16223,-0.009176225
16226,-0.071053
16228,-0.063793333
16232,0.094742464
16233,0.050518
16235,0.062524996
16236,-0.063194
16237,0.123397867
16239,0.085333333
16243,-0.0125695
16244,0.071897
16245,0.03174935
16247,0.036773
16248,-0.008497
16252,0.012247
16255,-0.028967
16257,0.1557998
16259,0.020845
16268,-0.036076107
16276,-0.0211215
16279,0.0144055
16280,-0.073249
16286,0.0471734
16289,-0.063876
16294,-0.041775
16295,-0.100698
16296,0.052082833
16298,-0.020497344
16299,0.098688317
16301,-0.022569
16303,0.061871
16308,-0.049446
16314,-0.173903833
16316,-0.035502
16317,-0.0547385
16325,0.0299975
16333,-0.133257145
16334,-0.016286
16335,0.004418167
16339,-0.00484125
16344,0.046617
16346,-0.077896017
16349,0.077091183
16356,-0.053271367
16358,0.031112
16360,0.0390945
16362,-0.039506667
16365,-0.118311
16366,0.0377135
16370,-0.034472
16372,-0.122162
16375,0.088575167
16377,0.032717
16382,0.059247783
16383,0.037621
16385,-0.165013
16389,0.012072
16391,0.15724825
16393,-0.049625033
16400,0.021506
16401,0.038962
16403,0.011886
16404,-0.106557667
16409,-0.032486
16410,0.026551
16411,0.012812
16414,0.043080917
16415,-0.001420933
16416,-0.111959
16417,0.066028875
16419,0.022352
16420,-0.11905965
16427,-0.106961333
16429,-0.042224
16430,0.061079
16433,-0.0195745
16434,0.082172
16436,0.0344655
16439,-0.08928575
16441,0.123805467
16444,0.1087
16447,-0.070803
16448,0.107115
16451,0.050525
16452,-0.044646
16455,-0.023874496
16461,0.10656475
16467,0.110018667
16473,-0.078374458
16476,0.065861133
16479,-0.043611
16480,-0.007205
16485,0.00155475
16486,0.042898
16489,-0.010869422
16490,-0.00828
16491,0.055223
16493,0.025189
16496,-0.01553
16500,0.074038967
16506,-0.10221945
16508,-0.037254
16510,0.017072
16511,-0.0267045
16517,0.024776883
16518,-0.097482
16520,0.029116
16521,-0.036736
16524,0.029500333
16530,-0.04734075
16532,0.068694333
16538,0.0122075
16540,-0.041376
16546,0.008733
16548,0.069628667
16549,0.080877
16551,0.055572453
16569,0.075013833
16573,-0.050659833
16577,-0.061948533
16579,0.123282
16580,0.016131
16581,-0.0049617
16582,0.096332657
16583,0.026093833
16585,-0.024701
16588,-0.017489
16590,0.134308833
16593,-0.1463715
16594,0.100250833
16595,-0.039226
16596,0.00051075
16597,0.0116945
16598,0.011786
16601,-0.0699005
16610,0.106904
16613,-0.040012904
16618,0.035734176
16620,-0.038189083
16621,0.162671
16626,0.060972
16631,-0.073846
16638,-0.140329667
16640,0.00654
16641,-0.066920917
16647,0.00089
16649,0.0080898
16650,0.072732
16652,-0.073163
16656,-0.040866254
16657,0.023809
16660,-0.0178245
16664,-0.009999
16666,0.055063667
16667,-0.010394
16668,-0.050259283
16671,0.041255233
16674,0.058641
16677,0.104455033
16680,0.112958
16684,0.087463
16688,0.061939583
16695,-0.024463
16696,0.0369484
16699,0.066797
16700,0.008088
16705,0.017316
16706,-0.064701
16707,-0.002342333
16709,-0.061941667
16713,-0.0931295
16716,0.027341
16717,0.09648
16722,-0.05449
16723,0.0674148
16724,-0.046392855
16733,0.052511367
16737,0.069852667
16738,-0.076077714
16743,0.0355615
16745,-0.041021667
16747,-0.028827444
16749,-0.084822
16752,-0.082351
16756,0.042095
16757,-0.017975167
16760,0.03479
16761,-0.017255
16762,0.022962
16765,0.038489833
16766,0.061547
16767,-0.0471318
16769,0.1302425
16771,0.140624
16777,-0.06251825
16780,0.116418833
16781,-0.15436725
16783,0.03701575
16784,0.064453
16785,0.06820625
16789,-0.090473
16793,0.04589
16797,0.051874657
16802,-0.03828
16809,0.095839167
16810,-0.06267071
16811,-0.041545333
16813,0.138271
16814,0.049379
16816,-0.031756
16817,0.095919
16818,-0.0747424
16819,-0.007261786
16821,0.056155917
16824,-0.017567333
16827,0.0457345
16834,0.101157333
16838,-0.03181325
16840,0.130097962
16843,-0.024627667
16845,-0.001409
16846,0.081683
16847,-0.041528
16849,0.0330325
16850,0.011801
16851,-0.139183
16853,0.085352333
16854,0.0556266
16857,0.105378871
16860,0.171161
16863,0.078958167
16864,-0.116898833
16866,0.099058
16867,-0.004597
16871,-0.051576
16873,0.040182
16874,0.038541833
16876,0.046083143
16878,-0.016503307
16879,0.004506
16882,0.051828167
16883,-0.07169
16884,-0.03371725
16889,-0.012365
16895,0.02441275
16900,0.106430733
16906,-0.081645
16910,0.089391
16918,-0.058496
16923,-0.053677
16924,-0.047859167
16925,0.010775
16926,0.054080533
16935,-0.01179
16940,0.084749
16944,0.178335533
16954,0.01974491
16957,-0.019050867
16962,-0.056353
16963,0.069973
16964,0.035518533
16968,0.053735267
16970,0.004538
16973,0.078088917
16975,-0.006962
16976,0.089459205
16978,0.15948295
16981,0.025984
16986,0.018894214
16987,0.013702
16990,0.12024
16991,-0.024472
16997,0.073182468
16998,-0.0643086
16999,-0.0628652
17002,0.09276675
17004,-0.08200281
17005,-0.045221419
17009,-0.070056175
17010,-0.0904761
17013,-0.110562
17014,-0.035046
17017,-0.0229448
17018,0.121578
17019,0.07504
17025,0.071592833
17029,0.0669704
17031,0.060650917
17032,0.031298
17033,-0.2726005
17034,0.146914
17039,0.016361
17042,-0.048343
17043,-0.040562
17047,-0.0419
17054,-0.0224775
17058,0.022285333
17059,0.02746
17061,0.051254267
17063,0.095821
17065,0.0601262
17070,0.031851
17071,-0.026524
17075,-0.0461413
17076,-0.039276533
17080,-0.0080342
17082,-0.030337
17083,0.026651
17089,0.030218417
17095,0.073314
17098,0.080169826
17099,0.06009525
17103,-0.0133455
17104,-0.017627333
17106,-0.016470067
17108,0.148862167
17114,-0.008234333
17116,-0.039506667
17117,0.0843915
17120,-0.243286917
17121,0.06856
17122,0.1689805
17127,-0.014843583
17130,-0.086922667
17131,-0.004959833
17137,-0.012006881
17145,-0.046118467
17154,-0.019591
17155,-0.089556
17158,0.072305
17163,-0.007953819
17170,0.050566145
17171,-0.1825135
17172,-0.1062422
17174,-0.121205833
17176,0.051885
17180,0.016595
17189,0.155274333
17190,0.033496
17191,0.088059
17197,0.071075933
17203,0.002195057
17204,0.054510667
17213,0.101558908
17215,0.074506
17218,0.056056875
17219,0.0390292
17220,0.095330083
17224,-0.082382467
17228,0.0858482
17229,0.074424
17230,-0.0650653
17231,-0.086975917
17232,0.077932867
17235,0.080858
17236,-0.002756017
17237,-0.07414
17245,-0.049488333
17251,-0.0456895
17254,0.057562
17256,-0.047112
17257,0.07147
17260,-0.021019
17264,-0.007085533
17283,0.0354881
17285,0.081166389
17295,-0.110312
17300,-0.002831007
17301,0.130508
17313,-0.056346
17324,-0.07799
17325,0.046097
17326,-0.06467
17330,0.067702567
17332,-0.010980208
17337,-0.11856
17341,0.100333967
17343,0.079693667
17344,0.039889667
17346,-0.006576
17347,-0.0300475
17348,0.1019
17353,0.015414
17355,-0.037761
17358,0.106384
17365,0.050299
17366,-0.063248
17367,0.07586105
17368,0.007295278
17369,0.0732449
17380,-0.031588
17381,-0.049974
17385,-0.072498283
17388,-0.060767
17391,-0.0490405
17392,0.055757367
17396,0.078501
17398,-0.151816
17399,-0.006759657
17402,0.0365065
17407,-0.0854016
17409,-0.097778537
17410,-0.392516
17414,0.065516333
17420,-0.038583
17422,0.0056294
17423,0.115281
17425,0.012573167
17427,-0.216069
17428,0.0173005
17433,0.047955
17440,0.084436
17442,-0.102489
17444,-0.133490333
17447,-0.0059909
17448,0.077814
17450,0.014784092
17451,0.075661333
17454,0.0290925
17456,-0.229481467
17460,0.013488583
17465,0.024154
17468,-0.027712
17470,-0.018802
17472,0.064198
17475,-0.0153602
17476,0.009721393
17477,0.04868
17478,0.0746055
17487,-0.055565
17492,0.0769509
17493,-0.042676
17496,0.0407195
17502,0.13883125
17504,-0.208037
17510,-0.0491755
17517,0.040791
17522,0.056973133
17523,0.047917855
17524,-0.001056333
17526,0.039404
17529,0.103656714
17532,0.041606917
17545,-0.00109825
17546,-0.071798887
17548,-0.143387226
17559,-0.051817769
17561,0.132537417
17562,0.088207667
17563,-0.094121
17564,0.053909
17566,-0.070978
17567,0.041692
17570,-0.10524
17573,0.0077365
17575,0.110164
17577,0.11534
17579,-0.007029833
17580,0.018348
17585,-0.058997
17586,-0.0138725
17588,0.064994
17589,-0.006199083
17590,-0.010559886
17596,0.062123
17597,-0.02421475
17598,-0.020609
17599,-0.070055917
17602,0.071488833
17603,0.04395975
17605,0.001472
17610,-0.045334
17613,-0.04948871
17616,0.044994473
17622,0.02345
17630,0.04474
17632,0.057729333
17634,0.0481368
17639,0.029587
17641,0.037749343
17645,0.100943
17646,0.067193
17648,-0.171716071
17649,-0.114224
17656,-0.0955168
17659,0.019764
17660,-0.0148761
17662,0.016196333
17664,-0.132438
17666,0.033358
17669,-0.039064
17672,0.09932885
17675,0.10634585
17678,0.030770853
17679,0.068297
17684,-0.142006
17685,0.0273202
17690,0.112396717
17695,0.046564197
17697,0.015044
17700,0.090388
17702,-0.0911703
17703,-0.009186
17709,0.068172
17710,0.057347417
17724,-0.010531333
17730,0.087954333
17733,-0.006077
17738,-0.079785
17739,-0.155559033
17745,-0.05883
17747,-0.0517374
17756,0.004988
17760,-0.06922175
17764,-0.097426
17766,0.082002
17771,-0.022812
17773,0.070699
17778,-0.13523
17784,-0.019261583
17793,0.1197986
17796,0.069972383
17797,0.062007
17800,-0.131507
17804,0.050282
17805,0.078423667
17811,-0.1156109
17817,-0.141556
17826,-0.086087
17830,-0.009691667
17834,0.086939
17846,0.065673083
17848,-0.06361405
17851,0.005674
17857,0.019601667
17860,-0.037673714
17861,0.043511
17863,-0.069853393
17867,-0.067748951
17869,-0.043419
17870,0.048051
17871,0.064292
17874,-0.003551
17880,-0.082719
17882,-0.098544
17884,-0.0322166
17886,0.041252
17887,0.036902
17890,-0.096918669
17893,-0.1092918
17897,-0.035506
17900,-0.024157
17904,0.0921895
17906,-0.05137375
17908,0.026939
17910,-0.118797
17912,0.11497
17919,0.0445975
17922,0.030743
17924,-0.020324567
17928,-0.148897
17934,0.101363
17940,-0.08153575
17941,-0.1155475
17947,0.007670333
17949,-0.0616435
17954,0.0575355
17956,-0.003289
17957,-0.001292
17958,-0.00429225
17961,-0.0734993
17962,-0.110826
17969,-0.0639306
17972,0.073568667
17974,-0.01343
17979,0.03983
17980,-0.0219754
17981,-0.024019111
17987,-0.036693
17993,0.077581833
18000,0.119122917
18002,-0.046770417
18003,-0.039167967
18005,-0.009925
18007,0.100539
18014,0.05551711
18016,0.050273167
18017,0.053436517
18019,-0.1403855
18021,-0.091987
18023,0.015268
18027,0.000837
18028,0.094877452
18029,-0.097265471
18030,-0.037235
18031,0.0946045
18034,-0.034696
18050,0.079293333
18056,-0.02096
18057,-0.055165
18064,-0.06892
18065,-0.01084825
18066,0.0326496
18067,-0.156168
18069,-0.028789
18073,0.029959
18074,0.058784
18075,0.00155475
18084,-0.054507333
18093,0.02057
18094,-0.109748
18097,-0.180765
18101,-0.197356
18104,0.063720933
18105,0.001980333
18108,0.086846833
18114,-0.094966
18117,0.0516667
18120,0.040339148
18121,-0.042221
18128,-0.201676
18134,-0.0030208
18135,-0.018434667
18136,-0.052008167
18139,0.063264233
18141,0.05289725
18143,-0.029423
18144,0.100507
18145,0.063474
18146,-0.037546917
18149,0.070807
18152,-0.109048905
18153,0.04267
18157,0.116040833
18160,0.00114
18161,0.0927572
18166,-0.021759
18170,-0.03524625
18181,0.055782667
18188,-0.233073
18192,0.065475333
18195,-0.0092975
18197,0.068878667
18200,-0.016261333
18201,0.044893
18206,0.034612524
18207,-0.0349855
18208,-0.0079815
18217,0.086021
18221,0.038748833
18222,0.110361
18223,0.027130583
18227,0.1083336
18228,0.0271798
18232,0.009099
18233,-0.104231
18235,0.02669
18237,0.009454
18242,-0.0401082
18244,0.089061
18245,0.009692
18247,0.1035527
18250,0.053001
18251,0.0409815
18259,0.077101
18262,-0.007485
18264,0.091689
18267,0.1059713
18269,0.075021
18274,-0.108036
18279,-0.124880667
18280,-0.0420585
18283,-0.03128325
18288,-0.109267167
18290,0.001703
18291,0.005148117
18292,0.029987
18296,0.06602
18299,0.060246
18305,-0.038793
18307,-0.042039
18308,0.04451625
18310,-0.040096
18311,0.063131
18315,-0.042760843
18318,-0.013556833
18319,0.111785614
18321,-0.0848416
18333,0.07025
18334,0.064421
18335,-0.028134
18338,0.053625833
18343,0.115621333
18344,0.057620626
18355,-0.193703167
18356,-0.09280375
18359,0.061183
18362,0.125839
18364,-0.19143
18367,-0.097311
18368,0.024256
18369,0.096606
18372,0.016355
18374,0.04388
18375,0.09727675
18377,0.0170735
18385,0.043024
18387,0.034737286
18388,-0.015928
18397,0.1003002
18401,-0.08594
18402,-0.115079
18407,-0.032586
18410,-0.044130167
18414,-0.11882
18416,-0.0792914
18421,-0.006759657
18422,-0.007515
18426,0.049253
18429,-0.000757
18430,-0.031503333
18431,-0.030159
18439,0.085737
18445,-0.005429917
18449,-0.055486
18454,0.0867855
18464,-0.089517667
18466,-0.02184275
18468,0.07412775
18470,0.055079583
18477,0.0015624
18478,0.078358167
18479,-0.051819333
18481,-0.099335798
18484,-0.161433
18486,-0.0316765
18489,0.0308785
18491,-0.029611
18499,0.044378
18502,0.123481967
18503,-0.0388151
18504,0.0873215
18506,0.032165707
18507,0.012813
18514,-0.159327
18516,0.03345
18519,0.064907
18520,-0.014340333
18523,0.058117
18524,-0.016769
18525,0.01806
18538,0.097517
18542,0.066999
18543,-0.1826705
18547,0.087294762
18553,0.024495917
18562,-0.084331
18563,0.06492
18564,0.061784967
18565,0.044754833
18567,-0.056191667
18568,0.079898
18569,-0.0820638
18579,-0.015795
18580,-0.021802
18582,0.026353583
18584,-0.105435
18585,-0.039915
18586,0.010398
18588,-0.050945467
18592,0.01126
18596,-0.0381827
18597,-0.042052333
18598,0.003563667
18599,0.058695
18600,0.083288167
18610,0.098388
18615,0.15010995
18617,0.019203
18619,0.0751136
18622,-0.0185545
18623,0.011851
18627,0.008615333
18630,-0.00129075
18636,0.059222
18638,0.088864
18641,-0.0371755
18642,-0.194342
18646,-0.065121333
18648,0.0598145
18653,0.0700135
18655,-0.116249
18656,-0.03644725
18660,-0.074042
18662,0.057901
18667,0.059235
18671,-0.062193
18673,0.063532867
18675,-0.095101133
18676,0.078355
18678,-0.050434
18680,0.0951855
18684,0.0356215
18686,0.047564833
18689,0.026069417
18691,0.07113125
18693,0.051612
18694,-0.017598
18697,0.01977345
18699,-0.003944
18701,0.034054119
18703,-0.00101
18704,-0.057439767
18705,-0.209976
18706,0.09641
18707,0.053690367
18708,0.012807333
18710,0.00554375
18711,-0.054941
18713,-0.007817233
18718,-0.035751633
18724,0.085283762
18726,-0.023435
18728,-0.088655333
18735,0.0168425
18736,0.068995
18739,-0.0831755
18741,0.0196619
18744,-0.0688925
18745,-0.173511
18749,-0.003052167
18755,-0.016985333
18757,-0.105742367
18761,0.0980085
18763,-0.032072
18764,0.0388645
18768,-0.0164072
18769,0.066318
18771,-0.0405099
18774,0.057535325
18780,0.095578867
18781,-0.024477233
18785,0.0344079
18788,-0.027598
18794,-0.023487333
18795,-0.0641535
18799,-0.0226426
18801,-0.108326667
18802,0.03010475
18809,0.136819
18813,-0.037987
18814,0.030845
18815,0.013546
18816,0.113110458
18819,0.044717
18820,0.1087955
18824,0.0703292
18826,-0.037219
18828,0.065699931
18833,-0.047720667
18835,0.09875425
18836,-0.034326
18839,-0.07679425
18840,0.082072
18843,0.097813
18844,0.052799
18848,0.00308
18850,-0.038917
18852,-0.146077
18853,0.056809
18855,0.040628
18861,0.134849
18865,0.013931805
18875,-0.027631333
18876,0.0345525
18879,-0.038195
18881,-0.130492333
18882,-0.135793
18885,-0.0356675
18888,-0.0526875
18890,-0.064808
18891,0.03171
18895,0.0198948
18897,0.081801
18898,-0.043270893
18899,0.098761
18900,0.115004
18905,0.0850545
18907,-0.017196167
18909,-0.1155475
18916,0.096191833
18918,-0.01364745
18920,-0.000277667
18922,0.12498585
18928,-0.082683833
18929,-0.104396625
18936,0.023513
18938,0.0420635
18940,-0.031003067
18945,-0.113173
18946,0.052755
18952,-0.055322
18957,0.052902238
18962,0.000739
18963,0.041733589
18965,-0.266321
18967,0.018579
18973,0.038539333
18976,0.000741
18978,0.002561
18983,-0.0019133
18984,-0.018606
18987,-0.143387226
18989,-0.04729369
18990,-0.023099
18991,0.038432
18992,-0.136172
18996,0.134313
19001,-0.132035
19004,0.027831
19008,-0.075417
19012,0.098444325
19013,0.09020932
19021,0.05109025
19029,-0.0292687
19032,-0.00819881
19036,0.113495
19045,-0.0185845
19047,0.087026
19051,-0.0700495
19052,0.046596667
19056,0.007723733
19063,-0.158038817
19065,-0.128795
19067,0.123805467
19078,-0.011886
19081,-0.082198
19085,0.0736839
19089,0.012215333
19090,0.055348
19091,-0.006509667
19098,-0.069345104
19105,-0.030654667
19109,-0.050455
19110,0.03949295
19112,0.02135
19114,0.071108167
19117,-0.047939917
19118,0.048892944
19126,-0.033629
19128,0.038559321
19129,0.1115485
19131,-0.0204885
19136,0.115444956
19138,0.0151798
19141,0.0593405
19144,-0.090367
19147,0.01997879
19151,0.1162
19153,0.109373
19154,0.056372633
19160,0.046269
19162,-0.1112131
19163,0.109484
19165,0.013608
19166,-0.140252
19171,-0.066273
19177,0.017454
19182,-0.060900367
19184,0.0319306
19186,-0.058729
19187,0.025494
19190,-0.102453333
19192,0.115475167
19193,-0.0463785
19194,-0.01532275
19205,-0.056392083
19207,0.010917
19208,-0.243207
19219,-0.032948
19220,0.000327
19221,0.027791
19222,-0.108626583
19229,-0.138804
19231,-0.086068
19232,-0.014327583
19234,0.128200267
19240,-0.018405
19243,0.011686571
19244,0.057924
19248,-0.033232146
19249,-0.022963583
19250,0.0711065
19251,0.108396
19252,0.100512
19254,-0.120141443
19256,-0.026860767
19257,-0.00753197
19258,0.101785
19265,0.083677495
19267,0.011574667
19269,-0.04739275
19270,-0.0814515
19272,0.064276067
19273,-0.047611
19275,0.0391547
19277,-0.053554667
19279,-0.088055
19280,-0.073684
19281,0.027017
19283,0.03774075
19284,-0.050001
19285,-0.000271
19289,0.0069802
19294,0.079023
19296,-0.003704
19297,0.074068
19298,-0.0274215
19301,0.006681917
19309,-0.0563395
19310,-0.019785
19314,0.1222415
19320,-0.1050765
19323,0.070994333
19325,-0.155986893
19327,0.0738359
19329,-0.179773
19333,-0.051133167
19335,0.026536583
19336,0.058924
19341,0.077799
19345,-0.083366
19346,0.019453
19350,-0.01512165
19351,-0.170927905
19353,-0.060301333
19354,0.145406
19355,-0.038512
19356,-0.084966
19357,-0.0341915
19361,0.024134333
19362,-0.096705357
19368,0.074889
19370,-0.128222
19371,-0.073869
19372,0.012439667
19375,0.056599467
19376,-0.001745
19380,-0.043027038
19381,0.090272
19382,-0.01196
19383,0.054239833
19385,0.040086
19386,-0.093349667
19388,0.102940333
19390,-0.1231731
19391,0.0550665
19400,0.006806
19405,-0.006926
19411,0.0574114
19413,0.113488333
19420,-0.025245
19421,-0.007792
19423,-0.060452533
19424,0.066860844
19425,0.08815645
19433,-0.080904
19435,-0.077774
19439,0.106407
19440,0.014181
19445,-0.0208
19449,0.05682
19451,0.050928
19452,-0.024856869
19453,-0.001417
19455,0.020104333
19466,-0.009249
19468,0.0809425
19472,-0.008675
19477,0.049249
19478,0.04275595
19481,-0.032242429
19485,-0.007852
19488,0.069484
19500,-0.093486667
19505,0.045948
19510,-0.026293917
19512,-0.031778
19516,-0.10978504
19520,-0.069692
19523,0.0332854
19527,0.107184
19531,0.030577
19533,-0.136286
19537,-0.058898
19543,-0.052722
19544,-0.011691
19546,0.096592479
19548,0.036834667
19549,-0.183868
19551,0.024637
19553,-0.042583
19563,-0.053384917
19568,0.030268
19570,-0.308149
19572,-0.082325
19578,-0.10185
19581,0.011359667
19584,0.028667
19588,0.037385
19594,-0.022869
19595,0.120760433
19596,-0.143387226
19606,-0.104625
19619,0.070813
19621,-0.018868
19624,0.104830167
19628,0.022119
19629,0.039870633
19630,0.026568967
19652,-0.102409
19653,0.154720333
19654,-0.038738
19657,-0.093080145
19661,0.064637
19670,0.066265667
19677,-0.173931
19679,-0.064875167
19680,0.010096867
19685,0.0778175
19691,-0.077560133
19696,0.087522667
19699,-0.283175
19702,-0.1459927
19703,-0.087357
19704,-0.0715745
19709,-0.016235
19710,-0.023778
19717,-0.0438565
19721,-0.027438
19727,-0.03323076
19729,0.009447467
19730,0.016457667
19733,-0.067415
19738,0.036097
19739,0.017123
19742,-0.0459665
19743,-0.038283
19744,-0.056791
19745,0.046865
19747,0.164372167
19759,0.050161
19765,-0.04023
19766,0.07347925
19770,-0.015918629
19771,0.007068867
19785,0.003514
19790,0.091645
19793,0.025308833
19795,-0.140670733
19800,0.10445425
19804,0.116954
19805,-0.0325515
19806,0.024549
19808,-0.060767917
19809,0.004861
19810,0.0656195
19816,0.009964
19817,-0.189501
19821,-0.021106333
19826,-0.041991333
19828,0.0491645
19832,0.118195
19834,0.040849
19835,0.082851333
19839,0.060306
19842,-0.080957
19844,-0.076312
19855,-0.034764
19856,-0.045496667
19857,0.068701
19866,-0.04436025
19868,0.053690367
19869,0.065861133
19874,-0.042328833
19875,-0.045331471
19876,0.030033033
19882,-0.08168
19884,0.01584381
19885,-0.060543833
19891,-0.073353
19894,-0.068223033
19895,0.126402467
19901,0.044174333
19909,0.008208
19910,-0.070319733
19912,-0.084783
19914,0.014220333
19925,0.057267167
19927,0.019651
19928,-0.09571275
19932,-0.0179041
19934,-0.041227
19935,0.055726
19943,-0.024399033
19944,-0.113746333
19948,-0.008975
19949,-0.012099667
19951,-0.092847
19952,-0.087556
19955,-0.024365
19956,0.055874
19958,0.103083
19960,0.032219
19963,0.1278929
19970,-0.037006
19975,-0.122898
19981,0.10968575
19983,-0.083923
19985,0.114337667
19989,-0.0672976
19992,0.033556
19994,0.017848
19999,0.030399667
20006,0.027271467
20008,0.014573133
20012,-0.008261
20013,0.024295
20018,-0.06513
20020,0.063248769
20021,-0.034875
20023,0.095434
20025,0.018374
20026,-0.1368815
20027,-0.0515195
20028,-0.042932917
20030,-0.003346
20031,-0.102934
20033,0.093142
20034,0.023108
20035,-0.091890833
20036,0.006617
20037,-0.0736704
20039,0.06696095
20045,0.045044333
20046,0.111126
20048,0.064677724
20051,0.079369
20053,-0.080425
20054,0.124336328
20055,0.038499
20057,0.071247333
20058,-0.084780417
20061,-0.025363
20063,0.121769
20069,-0.0753615
20072,-0.170799617
20073,0.0399335
20075,0.012165
20079,0.043162929
20082,-0.07600135
20085,-0.076816
20086,-0.001019
20094,0.066022317
20098,0.02828
20102,0.0942401
20103,-0.175181
20114,0.051402
20115,0.033944206
20116,-0.081888333
20119,-0.1272432
20121,0.1088515
20127,-0.008367
20129,0.092620736
20136,0.063243
20139,-0.070893933
20140,-0.054838
20141,-0.115933
20142,0.0769401
20144,0.013488583
20146,-0.094882
20147,0.0540985
20158,-0.076626
20162,-0.031387
20165,0.035081
20168,0.021035083
20170,0.045640969
20173,-0.102164
20178,0.0817675
20182,-0.043277
20188,0.020542833
20195,0.034859
20197,0.0106177
20199,0.076069767
20207,0.027429
20210,0.08143475
20216,0.10807
20217,-0.04327279
20220,0.100641333
20221,0.102305
20224,0.102067867
20227,-0.0382954
20231,-0.016735
20236,0.082316
20239,-0.177584833
20242,-0.0862015
20243,0.100901667
20244,-0.0401485
20247,-0.008291
20253,0.063504
20254,-0.0239455
20268,-0.003054
20271,0.041602
20280,-0.041449
20287,-0.084422976
20296,-0.031439519
20297,-0.018458667
20298,0.077316
20299,0.061637667
20300,0.047206167
20301,-0.090076
20309,-0.085695167
20311,0.0911795
20315,-0.269593667
20316,-0.02313
20318,0.022548133
20319,0.083298462
20320,0.108251583
20323,-0.0180245
20327,0.078676667
20328,-0.0419895
20334,0.129963
20337,0.067451531
20343,0.003872
20345,0.007246867
20346,0.0548912
20347,-0.051153
20351,0.042849917
20352,0.005957
20355,-0.094653
20362,-0.041096833
20364,0.08372025
20365,-0.0157754
20370,0.019568667
20374,-0.039162833
20381,-0.1059354
20382,-0.004028
20385,-0.077675
20394,0.10979566
20395,-0.0582921
20404,0.0629246
20408,0.1232056
20411,-0.06988
20412,0.064102
20414,-0.033451
20417,-0.060900367
20419,0.034734333
20423,0.101370567
20427,0.0546045
20429,-0.061405
20434,-0.0504484
20436,-0.075232
20437,0.15724825
20439,-0.031335
20446,-0.0689185
20448,-0.076298583
20452,-0.034152783
20453,-0.019665
20458,0.050636
20459,-0.0543705
20460,-0.296146667
20463,-0.135234
20467,0.0903595
20471,0.025578057
20476,0.03817725
20482,-0.019399
20487,0.0230479
20490,0.0594255
20491,-0.0973197
20500,0.106165
20502,0.016786
20503,0.017723
20505,0.055380752
20506,0.026842567
20511,0.122928667
20512,-0.047069
20513,-0.044809
20515,-0.068270333
20516,-0.063408167
20518,-0.027575133
20521,-0.035451226
20522,0.059474
20523,0.10361275
20527,-0.100309
20533,-0.030442571
20536,-0.246226
20537,-0.01920975
20540,0.109301167
20543,0.015993
20545,0.10634585
20548,0.0149735
20550,-0.056514179
20564,0.024021
20565,-0.041699683
20566,0.103468
20575,-0.018126667
20578,0.044783
20580,-0.120190917
20581,-0.255771
20584,0.037010233
20585,0.065045
20588,0.027182333
20590,-0.153959
20591,0.013039
20593,0.057724617
20608,-0.051032667
20610,0.013995
20611,0.044699
20614,-0.1403065
20615,-0.126591
20618,-0.091937
20621,-0.070411
20622,-0.1054075
20623,0.033077
20626,0.1673862
20628,0.087558167
20633,0.062944
20636,0.09690125
20639,-0.027381
20640,-0.136724267
20644,-0.029612
20646,0.0469474
20647,-0.039947
20649,0.048473
20652,0.071073833
20656,0.043900767
20659,-0.1739704
20660,-0.0108945
20661,-0.058842
20663,-0.021186
20664,-0.013208833
20666,0.066737929
20668,0.009231017
20671,-0.013027292
20676,-0.09297
20677,0.054412
20678,0.0819605
20680,0.056765
20684,-0.1474915
20691,0.028161
20696,0.066374905
20697,0.029564833
20708,0.024091217
20710,-0.006474
20712,-0.142486
20714,-0.042188
20715,0.058630167
20716,-0.083827
20718,0.071218233
20719,-0.0340895
20723,0.042676
20724,0.065250717
20728,-0.059336167
20734,-0.094525
20737,0.034085333
20738,-0.017154
20739,0.020224
20741,-0.048630667
20742,0.033327
20743,-0.039421
20746,0.067336433
20747,0.112574
20752,-0.042114
20762,0.045297
20763,0.064258433
20764,0.069421155
20765,0.067376
20767,0.088716
20768,-0.033429833
20771,0.012666567
20772,0.020127667
20778,0.133461
20779,0.041936
20785,0.061421333
20786,0.009231017
20794,-0.025553417
