id,Age
98547,11.0399685
98548,9.672273
98549,10.885437
98550,10.029657
98551,11.2568035
98552,6.3389773
98553,11.16694
98554,6.7922525
98555,12.546825
98556,7.914242
98557,10.14029
98558,8.591662
98559,9.899284
98560,9.954651
98561,12.047216
98562,13.171077
98563,12.930988
98564,11.191296
98565,9.501211
98566,10.030207
98567,10.473455
98568,11.823259
98569,10.792762
98570,10.065038
98571,6.4954414
98572,6.214862
98573,9.397849
98574,9.504531
98575,9.850864
98576,7.804083
98577,8.218609
98578,9.658557
98579,10.125656
98580,7.9640856
98581,13.602837
98582,8.909277
98583,10.218778
98584,6.958778
98585,9.185045
98586,9.816063
98587,9.552308
98588,9.979526
98589,12.342665
98590,7.8444223
98591,5.087056
98592,5.5869017
98593,13.057635
98594,4.979857
98595,11.856336
98596,9.920144
98597,10.956963
98598,6.715756
98599,11.126225
98600,7.551236
98601,9.171129
98602,11.128074
98603,9.902368
98604,10.400573
98605,12.016697
98606,7.355112
98607,10.913322
98608,7.360938
98609,5.1649714
98610,5.6325216
98611,8.922272
98612,8.134785
98613,7.9905114
98614,10.191784
98615,13.611293
98616,10.715227
98617,13.363712
98618,9.335522
98619,9.050421
98620,9.871684
98621,12.462858
98622,17.524252
98623,9.040736
98624,9.975369
98625,10.809538
98626,9.02915
98627,9.8675995
98628,9.843843
98629,9.145566
98630,13.040453
98631,11.0154295
98632,10.383707
98633,8.954274
98634,11.014229
98635,7.8953085
98636,8.286723
98637,10.656818
98638,13.50055
98639,10.961863
98640,8.175774
98641,9.844432
98642,10.867883
98643,7.8553104
98644,13.38653
98645,6.9499207
98646,10.96274
98647,6.9232473
98648,6.4384212
98649,5.973669
98650,14.692234
98651,6.7986593
98652,9.465793
98653,9.849098
98654,8.8903675
98655,7.882244
98656,12.713295
98657,14.854915
98658,10.709354
98659,9.565113
98660,11.776957
98661,9.696039
98662,7.335975
98663,8.667486
98664,10.766872
98665,8.936985
98666,8.766094
98667,9.988039
98668,8.658687
98669,8.132977
98670,8.780134
98671,4.092607
98672,11.343994
98673,9.542111
98674,9.637555
98675,10.863191
98676,9.067907
98677,12.098633
98678,10.017387
98679,6.7469463
98680,12.533953
98681,9.801998
98682,12.926651
98683,6.9082623
98684,4.367905
98685,9.27516
98686,12.313515
98687,12.187132
98688,10.036454
98689,10.984513
98690,10.618315
98691,4.4354424
98692,8.06386
98693,8.247249
98694,7.853917
98695,11.500256
98696,10.836201
98697,10.330736
98698,12.053627
98699,5.6624737
98700,8.658127
98701,6.643011
98702,9.54484
98703,9.862833
98704,7.210021
98705,10.540885
98706,11.989283
98707,10.431119
98708,4.6377954
98709,10.408216
98710,9.951335
98711,10.831935
98712,9.293685
98713,6.299201
98714,11.150096
98715,10.287579
98716,7.117983
98717,13.81929
98718,10.714517
98719,14.480986
98720,5.9398518
98721,8.965033
98722,10.28374
98723,10.48773
98724,9.89263
98725,8.0705595
98726,11.527307
98727,11.763832
98728,12.283667
98729,10.557472
98730,16.340149
98731,7.6023464
98732,5.06584
98733,9.723293
98734,9.055652
98735,10.229677
98736,14.147962
98737,9.56563
98738,9.60257
98739,6.82527
98740,6.060049
98741,9.045951
98742,8.764637
98743,11.031107
98744,7.2795734
98745,4.3349743
98746,10.620824
98747,9.178936
98748,4.296257
98749,4.404953
98750,9.533211
98751,9.100941
98752,8.131426
98753,9.219574
98754,6.5870275
98755,9.578103
98756,15.119919
98757,5.599548
98758,9.450708
98759,10.988451
98760,11.202897
98761,7.7966175
98762,10.833863
98763,10.631049
98764,10.3538685
98765,5.59535
98766,9.392072
98767,9.8148365
98768,9.53669
98769,9.912188
98770,12.213046
98771,11.687933
98772,11.280633
98773,8.982798
98774,11.860615
98775,16.80035
98776,10.042378
98777,5.8264475
98778,9.739593
98779,10.142494
98780,9.50952
98781,12.828562
98782,10.352877
98783,6.856206
98784,11.286153
98785,12.701736
98786,9.330946
98787,7.7233877
98788,8.778374
98789,10.308834
98790,13.831314
98791,9.97142
98792,9.952593
98793,10.818911
98794,7.297798
98795,5.4853287
98796,8.369949
98797,5.9004507
98798,9.285762
98799,5.3042736
98800,15.752742
98801,8.656363
98802,14.176462
98803,9.472599
98804,12.619247
98805,6.19036
98806,7.2648964
98807,12.91321
98808,7.2039757
98809,6.48618
98810,13.27228
98811,9.190518
98812,16.656626
98813,9.529318
98814,8.818874
98815,12.082697
98816,8.664051
98817,7.7901936
98818,9.760885
98819,7.5696144
98820,10.423289
98821,12.618566
98822,8.952537
98823,10.078321
98824,11.03154
98825,10.182596
98826,10.779219
98827,10.289494
98828,9.498668
98829,11.282534
98830,5.403248
98831,12.52265
98832,9.680814
98833,9.423224
98834,9.795692
98835,10.999202
98836,10.87096
98837,4.9991093
98838,12.987691
98839,11.837204
98840,8.483806
98841,5.283905
98842,11.423629
98843,6.1997843
98844,9.172705
98845,7.184758
98846,9.38891
98847,7.4555416
98848,11.003033
98849,7.660939
98850,8.600056
98851,7.8608594
98852,6.080596
98853,13.662306
98854,9.3749275
98855,10.057526
98856,13.887416
98857,8.305201
98858,8.934046
98859,9.9984455
98860,8.194808
98861,6.257769
98862,7.968519
98863,11.789461
98864,10.521242
98865,11.356567
98866,6.0649567
98867,9.654974
98868,10.9987545
98869,9.7919655
98870,10.454881
98871,6.9267387
98872,7.297124
98873,7.1441483
98874,9.289648
98875,8.06337
98876,14.002764
98877,10.112007
98878,9.346722
98879,5.2251377
98880,11.153235
98881,10.720373
98882,12.856902
98883,10.305441
98884,6.688668
98885,9.326969
98886,11.442108
98887,11.035624
98888,9.173819
98889,9.550756
98890,6.924884
98891,10.383223
98892,16.034248
98893,7.6644897
98894,11.3937
98895,9.979725
98896,8.196591
98897,9.620658
98898,11.836252
98899,8.975037
98900,12.449012
98901,6.533823
98902,10.989256
98903,5.1551504
98904,11.26767
98905,11.926825
98906,11.351665
98907,10.957076
98908,13.346703
98909,8.414433
98910,9.692217
98911,11.957974
98912,9.295023
98913,8.89562
98914,9.792406
98915,10.112993
98916,10.260553
98917,11.066804
98918,14.618488
98919,10.837463
98920,10.92557
98921,10.924432
98922,5.4737034
98923,11.541895
98924,16.435173
98925,9.181864
98926,5.8593836
98927,9.129485
98928,9.730627
98929,10.049324
98930,9.197853
98931,7.97081
98932,10.433853
98933,13.695304
98934,9.984692
98935,8.167641
98936,6.5482364
98937,13.376516
98938,11.867952
98939,5.01724
98940,8.741031
98941,9.807169
98942,11.707501
98943,9.857113
98944,13.429962
98945,8.972805
98946,7.91006
98947,4.9695706
98948,5.265252
98949,12.265515
98950,10.428499
98951,3.894013
98952,10.54562
98953,16.373405
98954,10.919201
98955,11.248723
98956,12.414536
98957,10.838921
98958,6.5118246
98959,9.185286
98960,7.5490074
98961,5.14851
98962,10.73279
98963,9.986907
98964,10.284452
98965,7.7261147
98966,4.7244067
98967,10.159269
98968,13.042135
98969,9.139463
98970,14.878691
98971,5.892972
98972,9.2233715
98973,11.178042
98974,11.794608
98975,12.167475
98976,16.806713
98977,10.615177
98978,12.236737
98979,10.2160015
98980,4.588998
98981,7.689787
98982,7.2756042
98983,6.717821
98984,9.814398
98985,10.319185
98986,12.309519
98987,10.005741
98988,6.295596
98989,11.883501
98990,8.168039
98991,9.54858
98992,8.631216
98993,10.972798
98994,8.197458
98995,6.662319
98996,12.143077
98997,14.008375
98998,8.663721
98999,6.126854
99000,6.177779
99001,9.4526615
99002,10.77859
99003,9.571356
99004,6.521119
99005,9.0165
99006,6.2154274
99007,13.310265
99008,6.9202547
99009,12.277727
99010,9.428135
99011,14.329899
99012,10.216846
99013,11.26914
99014,7.945011
99015,9.785973
99016,10.620134
99017,9.743499
99018,8.092363
99019,9.984562
99020,8.070921
99021,10.085564
99022,13.052689
99023,9.511258
99024,10.360023
99025,11.186363
99026,9.047173
99027,11.261684
99028,5.572142
99029,7.2176023
99030,12.491463
99031,3.900313
99032,6.739702
99033,8.943346
99034,5.513059
99035,9.888376
99036,10.972943
99037,5.478898
99038,7.734516
99039,8.776989
99040,11.098009
99041,13.314502
99042,8.331471
99043,10.955568
99044,11.41629
99045,11.724205
99046,13.865229
99047,10.536164
99048,6.8038692
99049,6.513427
99050,12.344398
99051,8.436497
99052,14.8165
99053,8.557457
99054,10.47051
99055,12.414709
99056,8.790762
99057,10.9586
99058,10.848709
99059,6.721075
99060,6.178415
99061,10.062746
99062,9.136836
99063,9.677248
99064,8.395999
99065,12.239149
99066,8.186053
99067,11.726185
99068,8.580742
99069,9.419699
99070,11.53844
99071,10.399466
99072,8.404772
99073,9.673868
99074,5.4910827
99075,10.603483
99076,7.23263
99077,6.9979463
99078,13.128252
99079,9.497795
99080,9.360254
99081,10.657612
99082,10.974222
99083,8.23737
99084,9.875662
99085,8.119814
99086,8.377892
99087,11.465369
99088,8.351683
99089,9.460121
99090,6.742802
99091,9.978748
99092,9.913101
99093,6.921235
99094,8.827511
99095,6.0731277
99096,8.144567
99097,9.69664
99098,11.690832
99099,10.914641
99100,11.160193
99101,11.19252
99102,11.23896
99103,14.014454
99104,11.663424
99105,7.173703
99106,11.470636
99107,10.168279
99108,11.695488
99109,10.1638155
99110,14.310123
99111,12.384174
99112,11.29883
99113,10.011088
99114,12.491253
99115,8.473564
99116,11.299465
99117,13.482678
99118,6.5531907
99119,8.933131
99120,9.546307
99121,7.1367064
99122,14.590197
99123,9.359892
99124,7.0731397
99125,8.995391
99126,12.637743
99127,8.052374
99128,10.703161
99129,6.7159953
99130,13.82622
99131,11.715099
99132,11.202286
99133,12.731976
99134,10.68954
99135,7.6259108
99136,7.1415567
99137,12.345465
99138,11.145533
99139,8.382501
99140,13.664867
99141,15.520787
99142,9.743779
99143,9.025906
99144,9.657562
99145,10.18605
99146,11.079603
99147,9.603014
99148,4.8067713
99149,9.3012295
99150,9.3147
99151,7.2300396
99152,11.80171
99153,6.3026695
99154,13.291204
99155,9.539131
99156,8.961663
99157,10.189138
99158,10.985106
99159,12.649464
99160,7.2215333
99161,9.659473
99162,11.687573
99163,10.213871
99164,11.305011
99165,10.910908
99166,12.026133
99167,11.040961
99168,9.441454
99169,7.0097275
99170,4.4873114
99171,11.131483
99172,7.8763967
99173,9.852654
99174,10.586094
99175,10.545367
99176,8.833288
99177,10.525694
99178,9.801769
99179,9.94016
99180,9.925253
99181,8.972439
99182,9.919386
99183,12.219072
99184,17.199139
99185,12.889497
99186,9.998508
99187,9.906329
99188,11.407961
99189,10.261286
99190,8.2756
99191,8.304512
99192,10.536034
99193,5.2890377
99194,8.725566
99195,12.181481
99196,11.902986
99197,10.692112
99198,7.507085
99199,11.490789
99200,8.353173
99201,5.0070415
99202,9.148551
99203,5.9219675
99204,8.9182005
99205,8.746313
99206,8.1494875
99207,5.8998766
99208,8.022599
99209,8.1410885
99210,8.127407
99211,8.516222
99212,7.393367
99213,9.638164
99214,11.042954
99215,11.14194
99216,11.245218
99217,9.114664
99218,10.804693
99219,11.565495
99220,11.076612
99221,9.953417
99222,12.276492
99223,12.403463
99224,10.043938
99225,10.9209
99226,11.462046
99227,10.161518
99228,10.171955
99229,9.116955
99230,10.859288
99231,10.261869
99232,6.851219
99233,5.2280083
99234,11.341732
99235,6.7402983
99236,10.576397
99237,10.520944
99238,5.9901705
99239,9.198906
99240,11.183373
99241,10.055584
99242,10.949881
99243,11.293256
99244,10.047761
99245,8.2232895
99246,12.578062
99247,12.829826
99248,7.5061536
99249,6.181758
99250,10.6358795
99251,8.978624
99252,11.42409
99253,9.759647
99254,9.8262
99255,13.661905
99256,10.545998
99257,14.342115
99258,11.038242
99259,10.906618
99260,9.973778
99261,6.809449
99262,9.958141
99263,10.160727
99264,6.574664
99265,6.897567
99266,10.7560215
99267,10.927679
99268,5.254122
99269,8.192138
99270,11.220641
99271,10.474296
99272,10.035116
99273,9.894648
99274,8.856326
99275,12.7609005
99276,10.402607
99277,8.528266
99278,10.613209
99279,7.680312
99280,12.712605
99281,7.5189724
99282,14.191484
99283,11.075689
99284,9.947943
99285,9.754038
99286,10.936784
99287,7.6249027
99288,6.1278453
99289,9.00497
99290,10.048425
99291,7.840271
99292,14.661472
99293,9.347065
99294,8.956419
99295,7.5433145
99296,8.382898
99297,4.816266
99298,10.928164
99299,11.415241
99300,11.000556
99301,12.210651
99302,12.973653
99303,8.052392
99304,12.184426
99305,8.101299
99306,7.037065
99307,9.732668
99308,8.664598
99309,8.752696
99310,14.232539
99311,10.849377
99312,9.244766
99313,9.001122
99314,11.104525
99315,8.289347
99316,12.609297
99317,16.160877
99318,10.711359
99319,8.851777
99320,10.107828
99321,9.060751
99322,7.596022
99323,8.997338
99324,9.21649
99325,10.33273
99326,10.640846
99327,10.184158
99328,7.9849777
99329,5.0417004
99330,10.69054
99331,9.771652
99332,7.7674866
99333,6.770048
99334,10.065138
99335,7.933022
99336,11.1249485
99337,14.007034
99338,11.153009
99339,11.079821
99340,12.030054
99341,9.685839
99342,10.167432
99343,9.919016
99344,15.367351
99345,10.086187
99346,9.388229
99347,7.730685
99348,11.844179
99349,7.820581
99350,10.259586
99351,13.243113
99352,9.644501
99353,6.2309704
99354,14.900421
99355,14.599396
99356,9.346367
99357,4.033775
99358,10.500769
99359,9.625111
99360,9.099472
99361,10.797707
99362,4.434041
99363,11.601404
99364,9.621353
99365,9.415306
99366,8.752083
99367,8.755241
99368,5.097597
99369,8.329804
99370,12.140684
99371,10.901049
99372,9.091424
99373,7.012356
99374,10.412106
99375,6.394067
99376,8.152804
99377,8.672609
99378,14.023517
99379,9.127676
99380,6.383527
99381,8.472932
99382,8.239641
99383,11.447403
99384,9.717209
99385,12.960867
99386,7.5817404
99387,6.757187
99388,8.5981865
99389,16.043943
99390,12.577217
99391,9.3207445
99392,10.52298
99393,11.533653
99394,9.149318
99395,8.164076
99396,6.974673
99397,8.878271
99398,16.693056
99399,13.674055
99400,10.314657
99401,8.168558
99402,9.3645935
99403,11.229221
99404,10.117538
99405,10.976303
99406,9.947879
99407,14.0532
99408,5.7162676
99409,10.476278
99410,8.570681
99411,10.593464
99412,12.193751
99413,9.253206
99414,14.3161745
99415,9.745199
99416,9.339149
99417,10.892286
99418,7.3958073
99419,9.681714
99420,7.6817245
99421,10.087385
99422,8.990198
99423,12.364119
99424,10.599636
99425,9.71184
99426,8.369267
99427,9.32191
99428,9.833323
99429,9.969518
99430,7.186436
99431,9.644502
99432,7.2157364
99433,11.278879
99434,12.081297
99435,10.022347
99436,12.879383
99437,8.30394
99438,10.349712
99439,8.205317
99440,13.422298
99441,12.548578
99442,14.148003
99443,12.1246
99444,12.923933
99445,4.1353464
99446,7.998373
99447,16.026817
99448,10.275343
99449,10.076417
99450,14.142457
99451,10.269324
99452,8.390255
99453,6.476114
99454,8.245129
99455,10.145023
99456,10.046913
99457,7.6737432
99458,6.459255
99459,9.355085
99460,10.956442
99461,8.959899
99462,9.561019
99463,8.633516
99464,7.9460907
99465,9.768517
99466,11.025485
99467,10.2372
99468,12.549746
99469,10.55003
99470,10.382953
99471,9.289189
99472,7.971785
99473,10.126291
99474,10.951538
99475,8.502465
99476,9.559289
99477,5.9715424
99478,9.438086
99479,8.123602
99480,10.494444
99481,7.556523
99482,9.173331
99483,9.909672
99484,10.6575
99485,9.8402605
99486,10.549784
99487,8.085999
99488,8.412001
99489,9.847133
99490,8.463942
99491,10.93713
99492,8.777346
99493,8.928476
99494,11.898573
99495,10.023958
99496,9.104873
99497,11.615316
99498,9.13983
99499,9.248669
99500,14.481363
99501,10.96987
99502,9.79906
99503,10.511827
99504,7.85602
99505,7.902457
99506,9.575111
99507,12.473117
99508,13.708145
99509,11.219122
99510,11.188164
99511,11.124464
99512,11.196165
99513,8.74362
99514,9.022415
99515,8.19673
99516,6.4646654
99517,10.620378
99518,9.316135
99519,10.029352
99520,11.025729
99521,10.830605
99522,8.14246
99523,9.28274
99524,6.7827053
99525,8.137431
99526,15.828924
99527,9.244597
99528,11.473246
99529,9.810823
99530,12.533358
99531,7.6975174
99532,6.985385
99533,10.874439
99534,12.762688
99535,7.2882953
99536,11.907793
99537,9.117754
99538,9.0799465
99539,9.592325
99540,8.742428
99541,8.445585
99542,10.218327
99543,10.204571
99544,8.51626
99545,10.445817
99546,8.041267
99547,12.470623
99548,9.8686075
99549,4.782017
99550,9.8743
99551,11.362637
99552,6.44125
99553,11.6897335
99554,6.469406
99555,10.169742
99556,15.790714
99557,12.330779
99558,11.484125
99559,5.2712092
99560,12.22381
99561,12.1418915
99562,9.106272
99563,13.109164
99564,11.231609
99565,10.958101
99566,9.198046
99567,5.8980794
99568,10.082213
99569,8.9809675
99570,6.780552
99571,11.433957
99572,8.729482
99573,11.570982
99574,9.749111
99575,11.668852
99576,10.967661
99577,5.259618
99578,11.0777
99579,11.997188
99580,12.1799965
99581,8.484458
99582,6.5201945
99583,9.834145
99584,9.671296
99585,8.853757
99586,11.071797
99587,5.3504267
99588,14.030423
99589,11.011898
99590,9.092112
99591,10.4803505
99592,10.127953
99593,5.392663
99594,6.499735
99595,7.597814
99596,7.6029263
99597,4.193601
99598,9.851972
99599,7.990448
99600,6.891328
99601,9.116068
99602,7.97357
99603,10.642535
99604,10.622289
99605,12.527212
99606,9.9219475
99607,9.5674305
99608,7.4871902
99609,6.8245287
99610,13.443495
99611,8.13442
99612,12.083621
99613,6.6688232
99614,9.884925
99615,11.59767
99616,7.9071274
99617,8.11853
99618,5.8816667
99619,6.572095
99620,9.260949
99621,11.396038
99622,10.846861
99623,10.342182
99624,11.214598
99625,8.620944
99626,10.73749
99627,8.268587
99628,11.362883
99629,17.251669
99630,10.3578615
99631,11.367249
99632,6.313155
99633,10.196924
99634,5.2187986
99635,8.316719
99636,10.103997
99637,10.937436
99638,8.658144
99639,6.032937
99640,11.169071
99641,9.974207
99642,4.1491876
99643,10.244462
99644,9.210939
99645,8.820775
99646,12.809784
99647,11.163679
99648,7.049635
99649,9.833546
99650,9.71581
99651,9.561567
99652,3.8859987
99653,8.792063
99654,10.065798
99655,9.802387
99656,11.004157
99657,14.298958
99658,7.269214
99659,13.185753
99660,10.288433
99661,3.8011174
99662,7.598738
99663,6.9380655
99664,9.998842
99665,10.887345
99666,8.247848
99667,16.554787
99668,7.1384487
99669,13.029091
99670,9.703241
99671,5.5894246
99672,10.345491
99673,10.049595
99674,10.290159
99675,7.709154
99676,11.159428
99677,9.418409
99678,10.516547
99679,9.743397
99680,8.551651
99681,8.331749
99682,9.615468
99683,9.287896
99684,5.2312927
99685,11.197603
99686,8.3294935
99687,10.640915
99688,9.250713
99689,8.11186
99690,10.428558
99691,10.41898
99692,10.912657
99693,10.546413
99694,10.218606
99695,13.785849
99696,12.946314
99697,9.053159
99698,11.196365
99699,9.387035
99700,6.7959805
99701,9.238867
99702,10.606855
99703,11.232395
99704,9.516536
99705,9.809965
99706,10.988698
99707,10.165951
99708,10.239346
99709,11.036146
99710,10.279137
99711,5.5849333
99712,8.747583
99713,10.346544
99714,10.942672
99715,6.327631
99716,9.942102
99717,8.625474
99718,9.847109
99719,14.237837
99720,11.497473
99721,10.827513
99722,14.950554
99723,11.981061
99724,10.154845
99725,10.777172
99726,16.00844
99727,13.302622
99728,8.954433
99729,8.811483
99730,7.997497
99731,12.826893
99732,5.464761
99733,8.107264
99734,10.173567
99735,5.931277
99736,5.3154974
99737,6.7271423
99738,8.148089
99739,8.020229
99740,8.894798
99741,11.241465
99742,10.148181
99743,4.4050307
99744,7.3338785
99745,10.980483
99746,9.309696
99747,11.215282
99748,10.395517
99749,8.440549
99750,9.949402
99751,8.671762
99752,13.865578
99753,8.401714
99754,12.474632
99755,8.418847
99756,7.8467884
99757,12.74044
99758,9.174512
99759,15.144433
99760,4.5147343
99761,6.728655
99762,10.767971
99763,7.034871
99764,11.335173
99765,11.390035
99766,6.474334
99767,7.6267147
99768,10.447319
99769,7.983998
99770,10.140414
99771,9.649251
99772,6.8388305
99773,8.86035
99774,6.5932627
99775,6.722745
99776,5.8881755
99777,6.8036175
99778,9.943491
99779,9.111291
99780,13.50934
99781,10.581887
99782,10.065376
99783,9.775491
99784,11.270456
99785,10.830804
99786,9.575852
99787,13.794859
99788,9.663748
99789,9.788984
99790,7.6501646
99791,11.254099
99792,10.604663
99793,6.926133
99794,6.948847
99795,9.068149
99796,13.318103
99797,9.6454735
99798,6.497944
99799,5.8215876
99800,6.592876
99801,8.855574
99802,6.084016
99803,9.84055
99804,9.665321
99805,7.9679346
99806,8.472857
99807,4.116724
99808,9.689384
99809,11.103649
99810,9.12414
99811,9.08559
99812,9.575624
99813,13.223074
99814,9.755604
99815,9.6518955
99816,10.309498
99817,10.1383
99818,8.789605
99819,12.71365
99820,9.021587
99821,9.208782
99822,13.837578
99823,9.141676
99824,7.9576416
99825,8.343056
99826,4.384489
99827,8.726066
99828,12.805613
99829,10.256205
99830,6.4426346
99831,5.198754
99832,13.376176
99833,10.23767
99834,8.711844
99835,10.580367
99836,11.462771
99837,10.173544
99838,14.294061
99839,9.628521
99840,13.789687
99841,4.1928697
99842,7.9449706
99843,11.564373
99844,9.774002
99845,15.105978
99846,7.8614187
99847,8.320801
99848,12.31889
99849,9.72258
99850,5.6960077
99851,7.321535
99852,8.161997
99853,9.341986
99854,6.6573544
99855,8.300841
99856,8.609872
99857,7.973892
99858,12.95479
99859,11.065167
99860,8.580451
99861,10.3591
99862,10.851847
99863,10.17136
99864,12.393309
99865,7.803461
99866,6.193937
99867,9.652529
99868,7.836462
99869,10.12348
99870,8.174434
99871,8.251117
99872,8.902588
99873,8.858816
99874,8.88478
99875,11.221044
99876,13.470257
99877,10.01309
99878,11.314601
99879,7.2351165
99880,10.981643
99881,12.844113
99882,10.464592
99883,11.399047
99884,14.647818
99885,8.0084095
99886,7.707404
99887,8.621536
99888,3.946566
99889,6.8043275
99890,10.689188
99891,11.300124
99892,8.481848
99893,12.080954
99894,10.108484
99895,11.020863
99896,10.836468
99897,10.88863
99898,12.459693
99899,6.065772
99900,6.732547
99901,12.484442
99902,14.971222
99903,9.962218
99904,7.673909
99905,12.387517
99906,7.101834
99907,10.210402
99908,8.92803
99909,12.007291
99910,13.737343
99911,9.346111
99912,7.19436
99913,10.140831
99914,12.442913
99915,10.034586
99916,10.947632
99917,13.640459
99918,9.447554
99919,13.617601
99920,9.295452
99921,9.503047
99922,10.066324
99923,6.429361
99924,8.295928
99925,9.807091
99926,5.171404
99927,6.9676695
99928,7.17782
99929,6.6960144
99930,10.20281
99931,9.438985
99932,11.978953
99933,10.572996
99934,9.500832
99935,11.019808
99936,11.187607
99937,10.206689
99938,8.189959
99939,10.322079
99940,8.566099
99941,9.181564
99942,9.110769
99943,8.931372
99944,9.109549
99945,11.864575
99946,11.241217
99947,9.036852
99948,11.181438
99949,6.3976984
99950,10.907606
99951,9.889935
99952,10.547162
99953,9.334222
99954,10.941391
99955,9.916568
99956,3.868918
99957,11.372433
99958,6.500962
99959,5.4098606
99960,10.526153
99961,6.5713615
99962,13.439783
99963,8.602669
99964,8.828516
99965,4.1076255
99966,9.221636
99967,9.245055
99968,11.250421
99969,8.382867
99970,8.71766
99971,8.326528
99972,12.923763
99973,14.1965065
99974,6.706479
99975,11.307317
99976,7.438946
99977,11.020445
99978,10.124964
99979,6.8734703
99980,9.787351
99981,3.896077
99982,7.084938
99983,11.161905
99984,9.209555
99985,11.3036995
99986,7.799156
99987,7.721977
99988,7.8174877
99989,10.329184
99990,6.674841
99991,7.293368
99992,8.210658
99993,9.211315
99994,6.136798
99995,6.5688963
99996,7.002831
99997,9.70039
99998,13.32509
99999,11.079477
100000,13.641955
100001,10.502991
100002,11.971865
100003,7.1032057
100004,7.82042
100005,9.153569
100006,11.13472
100007,10.589912
100008,9.598527
100009,8.033926
100010,9.847039
100011,11.132011
100012,10.643055
100013,9.134138
100014,14.517233
100015,7.3972282
100016,11.419193
100017,10.594172
100018,9.03005
100019,10.242615
100020,10.509483
100021,10.042734
100022,10.7716465
100023,9.993451
100024,9.418367
100025,7.7778015
100026,11.43594
100027,9.355457
100028,9.7142315
100029,10.005365
100030,10.994126
100031,10.103788
100032,10.875023
100033,7.024761
100034,10.521117
100035,9.16181
100036,11.759845
100037,11.258463
100038,7.593918
100039,9.533099
100040,6.7685375
100041,9.865925
100042,12.371729
100043,7.6363297
100044,7.6247225
100045,10.141714
100046,12.267551
100047,6.7648425
100048,6.0714836
100049,13.328812
100050,9.728054
100051,9.961761
100052,10.897963
100053,9.70009
100054,10.553413
100055,10.91661
100056,11.553249
100057,9.856396
100058,11.709351
100059,12.988635
100060,8.726327
100061,9.058891
100062,8.99276
100063,14.34909
100064,10.740576
100065,9.963221
100066,9.054259
100067,7.443368
100068,9.424287
100069,9.850043
100070,7.900367
100071,12.798393
100072,8.348638
100073,9.372025
100074,9.570871
100075,10.6986885
100076,8.54735
100077,11.84186
100078,12.635163
100079,10.04446
100080,6.186241
100081,7.33426
100082,6.7574544
100083,16.319983
100084,12.11463
100085,4.92622
100086,6.4596972
100087,3.896463
100088,11.14571
100089,9.9008045
100090,9.046895
100091,7.538312
100092,6.88896
100093,5.1331444
100094,11.374235
100095,15.097467
100096,5.7217617
100097,12.555412
100098,8.124128
100099,10.306763
100100,11.048643
100101,6.1932554
100102,7.9800515
100103,8.696245
100104,11.12013
100105,11.3006115
100106,11.381538
100107,9.469879
100108,7.532091
100109,10.29252
100110,10.08938
100111,8.339743
100112,12.150043
100113,11.475159
100114,9.077056
100115,6.2863293
100116,11.645229
100117,5.8480062
100118,9.724672
100119,8.108729
100120,7.0496426
100121,6.3378587
100122,9.830141
100123,7.5861244
100124,5.2949667
100125,10.9650755
100126,4.4386964
100127,11.411612
100128,10.501404
100129,11.383032
100130,9.995858
100131,10.111241
100132,10.106169
100133,5.594346
100134,9.114125
100135,8.108294
100136,12.691634
100137,11.064398
100138,10.186964
100139,6.0131197
100140,10.012681
100141,9.79604
100142,7.8711395
100143,10.973545
100144,9.569263
100145,10.196907
100146,10.130629
100147,7.417569
100148,11.131695
100149,6.710329
100150,9.985947
100151,10.822676
100152,10.363247
100153,9.977568
100154,8.482215
100155,9.13006
100156,10.088822
100157,13.07181
100158,9.58626
100159,8.291133
100160,7.842768
100161,10.011503
100162,10.845182
100163,9.697472
100164,5.3777533
100165,10.450846
100166,4.101551
100167,10.475685
100168,13.039246
100169,8.822075
100170,9.995374
100171,15.316726
100172,5.667026
100173,14.873034
100174,15.345109
100175,8.694859
100176,11.203616
100177,10.365234
100178,10.07218
100179,10.981699
100180,8.529015
100181,10.657394
100182,8.701523
100183,9.362844
100184,6.9910045
100185,10.974649
100186,7.840517
100187,11.524208
100188,8.450265
100189,10.146458
100190,11.686266
100191,9.361024
100192,6.113449
100193,6.7065673
100194,6.389713
100195,10.765794
100196,10.538237
100197,12.682779
100198,10.115431
100199,8.314377
100200,7.715432
100201,8.799704
100202,6.8715014
100203,5.419181
100204,6.0802507
100205,10.175562
100206,4.0938854
100207,10.213213
100208,6.8840847
100209,10.015193
100210,9.386694
100211,6.3574877
100212,11.065109
100213,11.062557
100214,12.797449
100215,8.185376
100216,6.60857
100217,10.749332
100218,11.3875265
100219,10.679208
100220,8.788795
100221,5.504698
100222,8.085411
100223,10.979002
100224,9.684492
100225,9.897623
100226,11.037636
100227,8.262842
100228,13.617481
100229,8.166023
100230,7.0967417
100231,11.449871
100232,9.775375
100233,9.150555
100234,6.3345737
100235,10.709282
100236,10.798906
100237,9.90703
100238,6.417125
100239,16.5039
100240,9.991049
100241,10.013861
100242,10.981268
100243,10.04698
100244,10.509016
100245,10.218275
100246,11.192417
100247,11.004068
100248,11.8348255
100249,6.700323
100250,6.909104
100251,4.4134893
100252,8.367818
100253,10.878528
100254,4.3927407
100255,6.285038
100256,7.1289306
100257,9.5520115
100258,11.267891
100259,9.315124
100260,9.025653
100261,8.447117
100262,7.920207
100263,11.5866165
100264,8.643581
